,pr,ft,ft-area,pr-area
0,510,6963,767670.75,56227.5
1,2304,26907,2966496.75,254016.0
2,4954,57469,6335957.25,546178.5
3,8259,94894,10462063.5,910554.75
4,11684,128721,14191490.25,1288161.0
5,14446,158005,17420051.25,1592671.5
6,13779,157916,17410239.0,1519134.75
7,13661,157467,17360736.75,1506125.25
8,11902,146305,16130126.25,1312195.5
9,10551,129832,14313978.0,1163247.75
10,9097,109982,12125515.5,1002944.25
11,7068,87619,9659994.75,779247.0
12,5670,70328,7753662.0,625117.5
13,4585,52988,5841927.0,505496.25
14,3309,38976,4297104.0,364817.25
15,2226,27151,2993397.75,245416.5
16,1483,18341,2022095.25,163500.75
17,970,12494,1377463.5,106942.5
18,592,7798,859729.5,65268.0
19,314,4519,498219.75,34618.5
20,131,2276,250929.0,14442.75
21,43,945,104186.25,4740.75
22,10,364,40131.0,1102.5
23,0,155,17088.75,0.0
24,0,37,4079.25,0.0
25,0,5,551.25,0.0
26,0,0,0.0,0.0
27,0,7,771.75,0.0
28,0,0,0.0,0.0
29,0,0,0.0,0.0
30,0,0,0.0,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
