,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,10,1102.5,0.0
17,0,41,4520.25,0.0
18,1,139,15324.75,110.25
19,0,513,56558.25,0.0
20,16,1574,173533.5,1764.0
21,153,6440,710010.0,16868.25
22,532,21756,2398599.0,58653.0
23,2017,75833,8360588.25,222374.25
24,6893,223221,24610115.25,759953.25
25,13191,384757,42419459.25,1454307.75
26,12037,300754,33158128.5,1327079.25
27,4019,98128,10818612.0,443094.75
28,1028,27347,3015006.75,113337.0
29,270,7033,775388.25,29767.5
30,63,1860,205065.0,6945.75
31,21,549,60527.25,2315.25
32,12,176,19404.0,1323.0
33,1,87,9591.75,110.25
34,0,8,882.0,0.0
35,0,9,992.25,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
