,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,0,0.0,0.0
17,0,0,0.0,0.0
18,0,0,0.0,0.0
19,0,0,0.0,0.0
20,0,0,0.0,0.0
21,0,0,0.0,0.0
22,0,0,0.0,0.0
23,0,276,46.70181616359024,0.0
24,308,87617,14825.626908714803,52.11651948690505
25,22039,6169706,1043972.7369398539,3729.2077044542216
26,43912,9301644,1573926.3337216019,7430.326635418748
27,6323,303347,51329.1877817993,1069.9115347912357
28,0,51297,8679.938636752493,0.0
29,0,8390,1419.6675275816017,0.0
30,0,414,70.05272424538535,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
34,0,0,0.0,0.0
35,0,0,0.0,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
