,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,186690.0,31493.485714438262,31589.71760717631
2,574576.0,96990.89872736148,97223.70552177906
3,934566.0,157715.8597424942,158137.42581428215
4,1399061.0,236161.7773206175,236734.38269437943
5,1757158.0,296533.30764949665,297327.7894434126
6,2210500.0,372832.44492500304,374037.5530058559
7,2187258.0,368945.4248553648,370104.78629834077
8,2191304.0,369404.8383450114,370789.4078497824
9,1986585.0,334794.9043169949,336149.01254835475
10,1792982.0,302051.58165966376,303389.5498138636
11,1337946.0,225442.61292381684,226393.1453942424
12,1164547.0,195983.25011177032,197052.39097050912
13,948145.0,159526.80855482293,160435.12132763502
14,750929.0,126252.78443482322,127064.30474604583
15,620887.0,104285.77859007128,105059.96569696757
16,428526.0,71987.81048531503,72510.66113521258
17,290696.0,48774.0186181916,49188.518664822564
18,168820.0,28321.870438305825,28565.944220062695
19,98003.0,16436.76197438889,16583.036556088166
20,54719.0,9185.666069182047,9258.973473389471
21,25829.0,4340.234833145636,4370.51162930932
22,14386.0,2413.442949434796,2434.2475627877143
23,6840.0,1147.4883613423376,1157.3928353585407
24,2583.0,434.12311286530115,437.06808387881733
25,97.0,16.300850196581127,16.413319448798017
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
