,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,3,330.75,0.0
16,0,14,1543.5,0.0
17,8,68,7497.0,882.0
18,1,170,18742.5,110.25
19,54,786,86656.5,5953.5
20,170,2901,319835.25,18742.5
21,732,10469,1154207.25,80703.0
22,2870,31739,3499224.75,316417.5
23,8148,87974,9699133.5,898317.0
24,18723,200113,22062458.25,2064210.75
25,28697,304704,33593616.0,3163844.25
26,15461,168799,18610089.75,1704575.25
27,4971,53388,5886027.0,548052.75
28,1865,21513,2371808.25,205616.25
29,592,6954,766678.5,65268.0
30,212,2049,225902.25,23373.0
31,34,345,38036.25,3748.5
32,3,39,4299.75,330.75
33,6,22,2425.5,661.5
34,0,0,0.0,0.0
35,0,0,0.0,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
