,pr,ft,ft-area,pr-area
0,82,15930,1756282.5,9040.5
1,278,20551,2265747.75,30649.5
2,267,13544,1493226.0,29436.75
3,282,10243,1129290.75,31090.5
4,296,8866,977476.5,32634.0
5,265,7661,844625.25,29216.25
6,224,5988,660177.0,24696.0
7,213,5151,567897.75,23483.25
8,173,4379,482784.75,19073.25
9,154,3494,385213.5,16978.5
10,115,2751,303297.75,12678.75
11,90,1833,202088.25,9922.5
12,70,1372,151263.0,7717.5
13,55,978,107824.5,6063.75
14,22,671,73977.75,2425.5
15,21,484,53361.0,2315.25
16,14,298,32854.5,1543.5
17,16,188,20727.0,1764.0
18,1,110,12127.5,110.25
19,1,63,6945.75,110.25
20,0,34,3748.5,0.0
21,0,20,2205.0,0.0
22,0,20,2205.0,0.0
23,0,4,441.0,0.0
24,0,0,0.0,0.0
25,0,0,0.0,0.0
26,0,0,0.0,0.0
27,0,0,0.0,0.0
28,0,0,0.0,0.0
29,0,0,0.0,0.0
30,0,0,0.0,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
