,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,1093.0,182.78293489720602,184.94596038697148
2,8794.0,1470.6250041043274,1488.0281570384511
3,46791.0,7824.882256884874,7917.480725038227
4,245448.0,41046.39140407082,41532.12816565542
5,474727.0,79388.83287735206,80328.30826772717
6,765542.0,128021.97030839583,129536.96286053331
7,558426.0,93385.85837411438,94490.97243829363
8,387856.0,64861.35223924122,65628.91163023715
9,266374.0,44545.85681638456,45073.0057201456
10,114807.0,19199.23184514504,19426.432638743856
11,25853.0,4323.410078588717,4374.572656801805
12,23485.0,3927.4082580611926,3973.8846108765097
13,32213.0,5386.996049262303,5450.7449423106245
14,7045.0,1178.138862169091,1192.080778523526
15,0.0,0.0,0.0
16,66.0,11.037212903216465,11.167825604336796
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
