,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,34.0,3748.5,3748.5
6,89.0,9812.25,9812.25
7,367.0,40461.75,40461.75
8,614.0,67693.5,67693.5
9,494.0,54463.5,54463.5
10,624.0,68796.0,68796.0
11,755.0,83238.75,83238.75
12,974.0,107383.5,107383.5
13,1420.0,156555.0,156555.0
14,2555.0,281688.75,281688.75
15,2672.0,294588.0,294588.0
16,3009.0,331742.25,331742.25
17,3019.0,332844.75,332844.75
18,2945.0,324686.25,324686.25
19,3029.0,333947.25,333947.25
20,3322.0,366250.5,366250.5
21,3371.0,371652.75,371652.75
22,3593.0,396128.25,396128.25
23,3603.0,397230.75,397230.75
24,3507.0,386646.75,386646.75
25,3547.0,391056.75,391056.75
26,3720.0,410130.0,410130.0
27,3478.0,383449.5,383449.5
28,3624.0,399546.0,399546.0
29,3779.0,416634.75,416634.75
30,3688.0,406602.0,406602.0
31,3743.0,412665.75,412665.75
32,3383.0,372975.75,372975.75
33,2996.0,330309.0,330309.0
34,2354.0,259528.5,259528.5
35,1786.0,196906.5,196906.5
36,1689.0,186212.25,186212.25
37,1303.0,143655.75,143655.75
38,1203.0,132630.75,132630.75
39,578.0,63724.5,63724.5
40,247.0,27231.75,27231.75
41,156.0,17199.0,17199.0
42,31.0,3417.75,3417.75
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
